&quot;id&quot;;&quot;title&quot;;&quot;title_url&quot;;&quot;claim&quot;;&quot;datestart&quot;;&quot;dateend&quot;;&quot;country&quot;;&quot;loc_name&quot;;&quot;place&quot;;&quot;geo_lat&quot;;&quot;geo_long&quot;
&quot;283&quot;;&quot;Assembly '98&quot;;&quot;assembly1998&quot;;NULL;&quot;1998-08-07&quot;;&quot;1998-08-09&quot;;&quot;FI&quot;;&quot;Helsinki Fair Centre&quot;;&quot;Helsinki&quot;;&quot;60.1755556&quot;;&quot;24.9341667&quot;
&quot;292&quot;;&quot;Belgian Scene Event 1998&quot;;&quot;bse1998&quot;;NULL;&quot;1998-08-07&quot;;&quot;1998-08-09&quot;;&quot;BE&quot;;&quot;unknown&quot;;&quot;Diepenbeek&quot;;&quot;50.9&quot;;&quot;5.4&quot;
&quot;320&quot;;&quot;Bizarre 1998&quot;;&quot;bizarre1998&quot;;NULL;&quot;1998-08-21&quot;;&quot;1998-08-23&quot;;&quot;NL&quot;;&quot;De Nobelaer&quot;;&quot;Etten-Leur&quot;;&quot;51.5833333&quot;;&quot;4.6666667&quot;
&quot;390&quot;;&quot;AntIQ 98&quot;;&quot;antiq1998&quot;;NULL;&quot;1998-08-21&quot;;&quot;1998-08-23&quot;;&quot;HU&quot;;&quot;Apáczai Csere János Nevelési Központ&quot;;&quot;Pécs&quot;;&quot;46.0409483168&quot;;&quot;18.2218551636&quot;
&quot;291&quot;;&quot;Gravity 3&quot;;&quot;gravity3&quot;;NULL;&quot;1998-08-28&quot;;&quot;1998-08-30&quot;;&quot;PL&quot;;&quot;ZHP&quot;;&quot;Turawa, Opole&quot;;&quot;50.75&quot;;&quot;18.0666667&quot;
&quot;78&quot;;&quot;Evoke 1998&quot;;&quot;evoke1998&quot;;NULL;&quot;1998-09-11&quot;;&quot;1998-09-13&quot;;&quot;DE&quot;;&quot;Theatersaal, RWTH Aachen&quot;;&quot;Aachen, NRW&quot;;&quot;50.7818660346&quot;;&quot;6.07651770115&quot;
&quot;310&quot;;&quot;TiG 98&quot;;&quot;tig1998&quot;;&quot;The italian Gathering (4th Edition)&quot;;&quot;1998-09-11&quot;;&quot;1998-09-14&quot;;&quot;IT&quot;;&quot;unknown&quot;;&quot;Pescara&quot;;&quot;42.75&quot;;&quot;13.2666667&quot;
&quot;527&quot;;&quot;Dreamhack 1998&quot;;&quot;dreamhack1998&quot;;NULL;&quot;1998-10-29&quot;;&quot;1998-11-01&quot;;&quot;SE&quot;;&quot;Arena Kupolen&quot;;&quot;Borlänge&quot;;&quot;60.4833333&quot;;&quot;15.4166667&quot;
&quot;91&quot;;&quot;Dialogos 1998&quot;;&quot;dialogos1998&quot;;NULL;&quot;1998-11-13&quot;;&quot;1998-11-15&quot;;&quot;DE&quot;;&quot;Kassablanca Gleis 1&quot;;&quot;Jena&quot;;&quot;50.9333333&quot;;&quot;11.5833333&quot;
&quot;388&quot;;&quot;Jumper '98&quot;;&quot;jumper1998&quot;;NULL;&quot;1998-12-18&quot;;&quot;1998-12-20&quot;;&quot;HU&quot;;&quot;unknown&quot;;&quot;Debrecen&quot;;&quot;47.5333333&quot;;&quot;21.6333333&quot;
&quot;137&quot;;&quot;The Party 8&quot;;&quot;theparty8&quot;;NULL;&quot;1998-12-27&quot;;&quot;1998-12-29&quot;;&quot;DK&quot;;&quot;Messecenter Aars&quot;;&quot;Aars&quot;;&quot;56.8&quot;;&quot;9.5333333&quot;
&quot;529&quot;;&quot;Elevator '99&quot;;&quot;elevator1999&quot;;&quot;The second floor&quot;;&quot;1999-01-15&quot;;&quot;1999-01-17&quot;;&quot;FI&quot;;&quot;unknown&quot;;&quot;Ylivieska&quot;;&quot;64.0833333&quot;;&quot;24.55&quot;
&quot;127&quot;;&quot;Ambience 1999&quot;;&quot;ambience1999&quot;;NULL;&quot;1999-02-26&quot;;&quot;1999-02-28&quot;;&quot;NL&quot;;&quot;Fontys Hogeschool Venlo&quot;;&quot;Venlo&quot;;&quot;51.3666667&quot;;&quot;6.1666667&quot;
&quot;309&quot;;&quot;TRiP '99&quot;;&quot;trip1999&quot;;&quot;The Real Italian Party&quot;;&quot;1999-03-25&quot;;&quot;1999-03-28&quot;;&quot;IT&quot;;&quot;unknown&quot;;&quot;Florence&quot;;&quot;43.7666667&quot;;&quot;11.25&quot;
&quot;326&quot;;&quot;The Gathering 1999&quot;;&quot;gathering1999&quot;;NULL;&quot;1999-03-31&quot;;&quot;1999-04-04&quot;;&quot;NO&quot;;&quot;The Vikingship&quot;;&quot;Hamar&quot;;&quot;60.8166656494141&quot;;&quot;11.1499996185303&quot;
&quot;85&quot;;&quot;Mekka & Symposium 2k-1&quot;;&quot;ms1999&quot;;NULL;&quot;1999-04-02&quot;;&quot;1999-04-05&quot;;&quot;DE&quot;;&quot;Heidmarkhalle&quot;;&quot;Fallingbostel, Soltau, Lower Saxony&quot;;&quot;52.8666667&quot;;&quot;9.7&quot;
&quot;667&quot;;&quot;Error In Line 1999&quot;;&quot;errorinline1999&quot;;NULL;&quot;1999-04-02&quot;;&quot;1999-04-05&quot;;&quot;DE&quot;;&quot;Tusculum&quot;;&quot;Dresden&quot;;&quot;51.05&quot;;&quot;13.75&quot;
&quot;262&quot;;&quot;Arf!Party 1999&quot;;&quot;arf1999&quot;;&quot;the fun, nothing else&quot;;&quot;1999-04-16&quot;;&quot;1999-04-18&quot;;&quot;FR&quot;;&quot;unknown&quot;;&quot;Chassieu, Lyon&quot;;&quot;45.75&quot;;&quot;4.9666667&quot;
&quot;132&quot;;&quot;Takeover 1999&quot;;&quot;takeover1999&quot;;NULL;&quot;1999-06-04&quot;;&quot;1999-06-06&quot;;&quot;NL&quot;;&quot;Technical University of Eindhoven&quot;;&quot;Eindhoven&quot;;&quot;51.45&quot;;&quot;5.4666667&quot;
&quot;297&quot;;&quot;Coma 99&quot;;&quot;coma99&quot;;NULL;&quot;1999-06-05&quot;;&quot;1999-06-05&quot;;&quot;CA&quot;;&quot;unknown&quot;;&quot;Montreal&quot;;&quot;45.5&quot;;&quot;-73.5833333&quot;
&quot;178&quot;;&quot;Underground Conference 3&quot;;&quot;uc3d&quot;;NULL;&quot;1999-06-25&quot;;&quot;1999-06-27&quot;;&quot;DE&quot;;&quot;outside&quot;;&quot;Daxweiler, Bingen&quot;;&quot;49.9666667&quot;;&quot;7.75&quot;
&quot;160&quot;;&quot;Buenzli 8&quot;;&quot;buenzli8&quot;;&quot;Flying Cows&quot;;&quot;1999-07-09&quot;;&quot;1999-07-11&quot;;&quot;CH&quot;;&quot;Jugendwerk Don Bosco&quot;;&quot;Beromünster&quot;;&quot;47.2&quot;;&quot;8.1833333&quot;
&quot;401&quot;;&quot;Summer Assembly '99&quot;;&quot;summerassembly1999&quot;;NULL;&quot;1999-07-17&quot;;&quot;1999-07-18&quot;;&quot;TR&quot;;&quot;unknown&quot;;&quot;Izmir&quot;;&quot;38.422394183165&quot;;&quot;27.151336669922&quot;
&quot;264&quot;;&quot;Summer Encounter 1999&quot;;&quot;summerencounter1999&quot;;NULL;&quot;1999-07-21&quot;;&quot;1999-07-24&quot;;&quot;DK&quot;;&quot;Nørresundby Idrætscenter&quot;;&quot;Nørresundby&quot;;&quot;57.0666667&quot;;&quot;9.9166667&quot;
&quot;266&quot;;&quot;Euskal 7&quot;;&quot;euskal7&quot;;NULL;&quot;1999-07-22&quot;;&quot;1999-07-24&quot;;&quot;ES&quot;;&quot;Velodromo Anoeta&quot;;&quot;San Sebastian&quot;;&quot;43.3166667&quot;;&quot;-1.9833333&quot;
&quot;282&quot;;&quot;Assembly '99&quot;;&quot;assembly1999&quot;;&quot;the mind blowing party&quot;;&quot;1999-08-06&quot;;&quot;1999-08-08&quot;;&quot;FI&quot;;&quot;Hartwall Areena&quot;;&quot;Helsinki&quot;;&quot;60.2059875646&quot;;&quot;24.9288368225&quot;
&quot;79&quot;;&quot;Evoke 1999&quot;;&quot;evoke1999&quot;;NULL;&quot;1999-08-20&quot;;&quot;1999-08-22&quot;;&quot;DE&quot;;&quot;Kulturhalle&quot;;&quot;Langerwehe, NRW&quot;;&quot;50.8174729936&quot;;&quot;6.36587977409&quot;
&quot;154&quot;;&quot;AntIQ 99&quot;;&quot;antiq1999&quot;;&quot;a   t a n u l s á g ?&quot;;&quot;1999-08-20&quot;;&quot;1999-08-22&quot;;&quot;HU&quot;;&quot;Apáczai Csere János Nevelési Központ&quot;;&quot;Pécs&quot;;&quot;46.0409483168&quot;;&quot;18.2218551636&quot;
&quot;263&quot;;&quot;LTP 3&quot;;&quot;ltp3&quot;;&quot;Make a wish&quot;;&quot;1999-08-27&quot;;&quot;1999-08-29&quot;;&quot;FR&quot;;&quot;Espace René Fallet&quot;;&quot;Crosne, Villeneuve St Georges, Paris&quot;;&quot;48.7166667&quot;;&quot;2.45&quot;
&quot;536&quot;;&quot;Demoparty '99&quot;;&quot;demoparty1999&quot;;NULL;&quot;1999-09-02&quot;;&quot;1999-09-05&quot;;&quot;SE&quot;;&quot;unknown&quot;;&quot;Falun&quot;;&quot;60.6&quot;;&quot;15.6333333&quot;
&quot;321&quot;;&quot;Bizarre 1999&quot;;&quot;bizarre1999&quot;;NULL;&quot;1999-09-03&quot;;&quot;1999-09-05&quot;;&quot;NL&quot;;&quot;De Nobelaer&quot;;&quot;Etten-Leur&quot;;&quot;51.5833333&quot;;&quot;4.6666667&quot;
&quot;92&quot;;&quot;Dialogos 1999&quot;;&quot;dialogos1999&quot;;NULL;&quot;1999-10-01&quot;;&quot;1999-10-03&quot;;&quot;DE&quot;;&quot;Umspannwerk Jena-Nord&quot;;&quot;Jena&quot;;&quot;50.9333333&quot;;&quot;11.5833333&quot;
&quot;528&quot;;&quot;Dreamhack 1999&quot;;&quot;dreamhack1999&quot;;NULL;&quot;1999-11-04&quot;;&quot;1999-11-07&quot;;&quot;SE&quot;;&quot;Arena Kupolen&quot;;&quot;Borlänge&quot;;&quot;60.4833333&quot;;&quot;15.4166667&quot;
&quot;312&quot;;&quot;Cologne Conference 1999&quot;;&quot;cologneconference99&quot;;NULL;&quot;1999-11-13&quot;;&quot;1999-11-14&quot;;&quot;DE&quot;;&quot;Rheinländer&quot;;&quot;Cologne&quot;;&quot;50.9333333&quot;;&quot;6.95&quot;
&quot;98&quot;;&quot;breed ninetynine&quot;;&quot;breed1999&quot;;NULL;&quot;1999-11-19&quot;;&quot;1999-11-21&quot;;&quot;DE&quot;;&quot;unknown&quot;;&quot;Celle&quot;;&quot;52.6166667&quot;;&quot;10.0833333&quot;
&quot;239&quot;;&quot;tUM 1999&quot;;&quot;tum1999&quot;;NULL;&quot;1999-12-10&quot;;&quot;1999-12-12&quot;;&quot;DE&quot;;&quot;unknown&quot;;&quot;Mannheim&quot;;&quot;49.4883333&quot;;&quot;8.4647222&quot;
&quot;138&quot;;&quot;The Party 9&quot;;&quot;theparty9&quot;;&quot;Need we say more?&quot;;&quot;1999-12-26&quot;;&quot;1999-12-29&quot;;&quot;DK&quot;;&quot;Messecenter Aars&quot;;&quot;Aars&quot;;&quot;56.8&quot;;&quot;9.5333333&quot;
&quot;530&quot;;&quot;Elevator 2000&quot;;&quot;elevator2000&quot;;NULL;&quot;2000-01-21&quot;;&quot;2000-01-23&quot;;&quot;FI&quot;;&quot;unknown&quot;;&quot;Ylivieska&quot;;&quot;64.0833333&quot;;&quot;24.55&quot;
&quot;481&quot;;&quot;wINTER rEUNION 00&quot;;&quot;winterreunion2000&quot;;NULL;&quot;2000-02-18&quot;;&quot;2000-02-20&quot;;&quot;BE&quot;;&quot;unknown&quot;;&quot;Gent (close to)&quot;;&quot;51.05&quot;;&quot;3.7166667&quot;
&quot;267&quot;;&quot;Trax 00&quot;;&quot;trax2000&quot;;NULL;&quot;2000-02-26&quot;;&quot;2000-03-01&quot;;&quot;NO&quot;;&quot;unknown&quot;;&quot;Kolbotn, Oslo&quot;;&quot;59.8113889&quot;;&quot;10.7983333&quot;
&quot;128&quot;;&quot;Ambience 2000&quot;;&quot;ambience2000&quot;;NULL;&quot;2000-03-10&quot;;&quot;2000-03-12&quot;;&quot;NL&quot;;&quot;Fontys Hogeschool Venlo&quot;;&quot;Venlo&quot;;&quot;51.3666667&quot;;&quot;6.1666667&quot;
&quot;327&quot;;&quot;The Gathering 2000&quot;;&quot;gathering2000&quot;;NULL;&quot;2000-04-19&quot;;&quot;2000-04-23&quot;;&quot;NO&quot;;&quot;The Vikingship&quot;;&quot;Hamar&quot;;&quot;60.8166656494141&quot;;&quot;11.1499996185303&quot;
&quot;86&quot;;&quot;Mekka & Symposium 2000&quot;;&quot;ms2000&quot;;&quot;expect nothing!&quot;;&quot;2000-04-21&quot;;&quot;2000-04-24&quot;;&quot;DE&quot;;&quot;Heidmarkhalle&quot;;&quot;Fallingbostel, Soltau, Lower Saxony&quot;;&quot;52.8666667&quot;;&quot;9.7&quot;
&quot;671&quot;;&quot;Sillyventure 2000&quot;;&quot;sillyventure2000&quot;;NULL;&quot;2000-04-21&quot;;&quot;2000-04-24&quot;;&quot;PL&quot;;&quot;unknown&quot;;&quot;Gdansk&quot;;&quot;54.35&quot;;&quot;18.6666667&quot;
&quot;314&quot;;&quot;Millennium 1900&quot;;&quot;millennium1900&quot;;NULL;&quot;2000-05-12&quot;;&quot;2000-05-13&quot;;&quot;BY&quot;;&quot;Minsk - unknown [Millenium]&quot;;;&quot;53.9&quot;;&quot;27.5666667&quot;
&quot;411&quot;;&quot;Escape 2000&quot;;&quot;escape2000&quot;;NULL;&quot;2000-05-12&quot;;&quot;2000-05-14&quot;;&quot;FI&quot;;&quot;Olari highschool&quot;;&quot;Espoo&quot;;&quot;60.2166667&quot;;&quot;24.6666667&quot;
&quot;177&quot;;&quot;Radwar Party 2000&quot;;&quot;radwar2000&quot;;&quot;The Ultimate Bug Event&quot;;&quot;2000-05-27&quot;;&quot;2000-05-27&quot;;&quot;DE&quot;;&quot;Festhalle Oberbruch&quot;;&quot;Oberbruch, Heinsberg&quot;;&quot;51.05&quot;;&quot;6.1333333&quot;
&quot;133&quot;;&quot;Takeover 2000&quot;;&quot;takeover2000&quot;;NULL;&quot;2000-06-16&quot;;&quot;2000-06-18&quot;;&quot;NL&quot;;&quot;Technical University of Eindhoven&quot;;&quot;Eindhoven&quot;;&quot;51.45&quot;;&quot;5.4666667&quot;
&quot;176&quot;;&quot;Underground Conference 4&quot;;&quot;uc4gw&quot;;&quot;we piss on your conventions&quot;;&quot;2000-06-29&quot;;&quot;2000-07-02&quot;;&quot;DE&quot;;&quot;outside&quot;;&quot;Worms&quot;;&quot;49.6355556&quot;;&quot;8.3597222&quot;
&quot;531&quot;;&quot;Remedy 2000&quot;;&quot;remedy2000&quot;;NULL;&quot;2000-06-29&quot;;&quot;2000-07-02&quot;;&quot;SE&quot;;&quot;Solnahallen&quot;;&quot;Stockholm&quot;;&quot;59.367000579834&quot;;&quot;18.0170001983643&quot;
&quot;172&quot;;&quot;VIP 2&quot;;&quot;vip2&quot;;&quot;Very Important Party&quot;;&quot;2000-07-07&quot;;&quot;2000-07-09&quot;;&quot;FR&quot;;&quot;Espace Mosaïque&quot;;&quot;St Priest, Lyon&quot;;&quot;45.694085316496&quot;;&quot;4.9294710159302&quot;
&quot;425&quot;;&quot;2 alternative party&quot;;&quot;2alternativeparty&quot;;NULL;&quot;2000-07-07&quot;;&quot;2000-07-09&quot;;&quot;FI&quot;;&quot;Domus Academica&quot;;&quot;Helsinki&quot;;&quot;60.1755556&quot;;&quot;24.9341667&quot;
&quot;526&quot;;&quot;Plutonium 2000&quot;;&quot;plutonium2000&quot;;NULL;&quot;2000-07-16&quot;;&quot;2000-07-18&quot;;&quot;FI&quot;;&quot;unknown&quot;;&quot;Loviisa&quot;;&quot;60.458545586374&quot;;&quot;26.233334541321&quot;
&quot;272&quot;;&quot;Scene Event 2000&quot;;&quot;sceneevent2000&quot;;&quot;Back to Basics&quot;;&quot;2000-07-19&quot;;&quot;2000-07-22&quot;;&quot;DK&quot;;&quot;unknown&quot;;&quot;Harridslev&quot;;&quot;56.5&quot;;&quot;10.1333333&quot;
&quot;66&quot;;&quot;Euskal 8&quot;;&quot;euskal8&quot;;&quot;La party&quot;;&quot;2000-07-22&quot;;&quot;2000-07-25&quot;;&quot;ES&quot;;&quot;Feria Internacional de Muestras&quot;;&quot;Bilbao&quot;;&quot;43.25&quot;;&quot;-2.9666667&quot;
&quot;148&quot;;&quot;FLaG 2000&quot;;&quot;flag2000&quot;;NULL;&quot;2000-07-28&quot;;&quot;2000-07-30&quot;;&quot;HU&quot;;&quot;Csokonai Cultural Centre&quot;;&quot;Rákospalota, Budapest&quot;;&quot;47.556314085675&quot;;&quot;19.113464355469&quot;
&quot;271&quot;;&quot;Assembly 2000&quot;;&quot;assembly2000&quot;;NULL;&quot;2000-08-03&quot;;&quot;2000-08-06&quot;;&quot;FI&quot;;&quot;Hartwall Areena&quot;;&quot;Helsinki&quot;;&quot;60.2059875646&quot;;&quot;24.9288368225&quot;
&quot;159&quot;;&quot;Buenzli 9&quot;;&quot;buenzli9&quot;;&quot;Save the Cows&quot;;&quot;2000-08-11&quot;;&quot;2000-08-13&quot;;&quot;CH&quot;;&quot;Bierhuebeli&quot;;&quot;Bern&quot;;&quot;46.9166667&quot;;&quot;7.4666667&quot;
&quot;80&quot;;&quot;Evoke 2000&quot;;&quot;evoke2000&quot;;&quot;erleben&quot;;&quot;2000-08-18&quot;;&quot;2000-08-20&quot;;&quot;DE&quot;;&quot;Kulturhalle&quot;;&quot;Langerwehe, NRW&quot;;&quot;50.8174729936&quot;;&quot;6.36587977409&quot;
&quot;153&quot;;&quot;AntIQ 2000&quot;;&quot;antiq2000&quot;;&quot;Wake up the dead&quot;;&quot;2000-08-18&quot;;&quot;2000-08-20&quot;;&quot;HU&quot;;&quot;Apáczai Csere János Nevelési Központ&quot;;&quot;Pécs&quot;;&quot;46.0409483168&quot;;&quot;18.2218551636&quot;
&quot;270&quot;;&quot;Chaos Constructions 000&quot;;&quot;cc2000&quot;;NULL;&quot;2000-08-19&quot;;&quot;2000-08-20&quot;;&quot;RU&quot;;&quot;Bryantzeva, 10&quot;;&quot;St. Petersburg - unknown&quot;;&quot;59.8944444&quot;;&quot;30.2641667&quot;
&quot;268&quot;;&quot;LTP 4&quot;;&quot;ltp4&quot;;NULL;&quot;2000-08-25&quot;;&quot;2000-08-27&quot;;&quot;FR&quot;;&quot;Espace René Fallet&quot;;&quot;Crosne, Villeneuve St Georges, Paris&quot;;&quot;48.7166667&quot;;&quot;2.45&quot;
&quot;296&quot;;&quot;Coma2&quot;;&quot;coma2&quot;;NULL;&quot;2000-09-01&quot;;&quot;2000-09-03&quot;;&quot;CA&quot;;&quot;unknown&quot;;&quot;Montreal&quot;;&quot;45.5&quot;;&quot;-73.5833333&quot;
&quot;414&quot;;&quot;Tapahtumah 5&quot;;&quot;tapahtumah5&quot;;NULL;&quot;2000-09-01&quot;;&quot;2000-09-03&quot;;&quot;FI&quot;;&quot;unknown&quot;;&quot;Lohja&quot;;&quot;60.25&quot;;&quot;24.0833333&quot;
&quot;322&quot;;&quot;Bizarre 2000&quot;;&quot;bizarre2000&quot;;NULL;&quot;2000-09-29&quot;;&quot;2000-10-01&quot;;&quot;NL&quot;;&quot;De Nobelaer&quot;;&quot;Etten-Leur&quot;;&quot;51.5833333&quot;;&quot;4.6666667&quot;
&quot;230&quot;;&quot;bcnparty'00&quot;;&quot;bcnparty00&quot;;NULL;&quot;2000-10-06&quot;;&quot;2000-10-08&quot;;&quot;ES&quot;;&quot;Casinet d'Hostafrancs&quot;;&quot;Barcelona&quot;;&quot;41.382999420166&quot;;&quot;2.18300008773804&quot;
&quot;427&quot;;&quot;Proxy 1886&quot;;&quot;proxy1886&quot;;NULL;&quot;2000-10-06&quot;;&quot;2000-10-08&quot;;&quot;FI&quot;;&quot;Lukio&quot;;&quot;Kannus&quot;;&quot;63.9&quot;;&quot;23.9&quot;
&quot;429&quot;;&quot;Lobotomia 2000&quot;;&quot;lobotomia2000&quot;;NULL;&quot;2000-10-20&quot;;&quot;2000-10-22&quot;;&quot;FI&quot;;&quot;neopoli&quot;;&quot;Lahti&quot;;&quot;62.3666667&quot;;&quot;23.7833333&quot;
&quot;150&quot;;&quot;Conference 7007&quot;;&quot;conference7007&quot;;NULL;&quot;2000-10-27&quot;;&quot;2000-10-29&quot;;&quot;HU&quot;;&quot;Lovarda&quot;;&quot;Debrecen&quot;;&quot;47.5333333&quot;;&quot;21.6333333&quot;
&quot;93&quot;;&quot;Dialogos 2000&quot;;&quot;dialogos2000&quot;;NULL;&quot;2000-11-03&quot;;&quot;2000-11-05&quot;;&quot;DE&quot;;&quot;Holzmarkt Passage&quot;;&quot;Jena&quot;;&quot;50.9333333&quot;;&quot;11.5833333&quot;
&quot;307&quot;;&quot;Spoletium 3&quot;;&quot;spoletium3&quot;;NULL;&quot;2000-11-25&quot;;&quot;2000-11-25&quot;;&quot;IT&quot;;&quot;unknown&quot;;&quot;Spoleto&quot;;&quot;42.7333333&quot;;&quot;12.7333333&quot;
&quot;587&quot;;&quot;STNICCC 2000&quot;;&quot;stniccc2000&quot;;NULL;&quot;2000-12-15&quot;;&quot;2000-12-17&quot;;&quot;NL&quot;;&quot;MIND-IT trainingscenter&quot;;&quot;Sassenheim&quot;;&quot;52.213523467241&quot;;&quot;4.505467414856&quot;
&quot;139&quot;;&quot;The Party 2000&quot;;&quot;theparty2000&quot;;&quot;Back to the roots!&quot;;&quot;2000-12-27&quot;;&quot;2000-12-29&quot;;&quot;DK&quot;;&quot;Messecenter Aars&quot;;&quot;Aars&quot;;&quot;56.8&quot;;&quot;9.5333333&quot;
&quot;241&quot;;&quot;KEP 00&quot;;&quot;kep00&quot;;NULL;&quot;2000-12-27&quot;;&quot;2000-12-30&quot;;&quot;PT&quot;;&quot;unknown&quot;;&quot;Porto&quot;;&quot;41.168532985565&quot;;&quot;-8.5864055156708&quot;
&quot;431&quot;;&quot;Mekanisaatio 2001&quot;;&quot;mekanisaatio2001&quot;;NULL;&quot;2001-01-26&quot;;&quot;2001-01-28&quot;;&quot;FI&quot;;&quot;unknown&quot;;&quot;Lempäälä&quot;;&quot;61.3166667&quot;;&quot;23.75&quot;
&quot;226&quot;;&quot;Epidemic Coding Party Second Edition&quot;;&quot;epidemic2&quot;;NULL;&quot;2001-02-03&quot;;&quot;2001-02-04&quot;;&quot;FR&quot;;&quot;unknown&quot;;&quot;Paris&quot;;&quot;48.8666667&quot;;&quot;2.3333333&quot;
&quot;225&quot;;&quot;Iradium Party 2&quot;;&quot;iradium2001&quot;;NULL;&quot;2001-02-16&quot;;&quot;2001-02-18&quot;;&quot;FR&quot;;&quot;unknown&quot;;&quot;Curban, la Saulce, Gap&quot;;&quot;44.4333333&quot;;&quot;6.0333333&quot;
&quot;224&quot;;&quot;Synthesis Party 2001&quot;;&quot;synthesis2001&quot;;NULL;&quot;2001-02-23&quot;;&quot;2001-02-25&quot;;&quot;FR&quot;;&quot;unknown&quot;;&quot;Corbeil Essonnes, near Paris&quot;;&quot;48.6&quot;;&quot;2.4833333&quot;
&quot;415&quot;;&quot;Performance 2001&quot;;&quot;performance2001&quot;;NULL;&quot;2001-02-23&quot;;&quot;2001-02-25&quot;;&quot;FI&quot;;&quot;Lohja High School&quot;;&quot;Lohja&quot;;&quot;60.25&quot;;&quot;24.0833333&quot;
&quot;129&quot;;&quot;Ambience 2001&quot;;&quot;ambience2001&quot;;NULL;&quot;2001-03-02&quot;;&quot;2001-03-04&quot;;&quot;NL&quot;;&quot;Fontys Hogeschool Venlo&quot;;&quot;Venlo&quot;;&quot;51.3666667&quot;;&quot;6.1666667&quot;
&quot;223&quot;;&quot;The Meeting 2k1&quot;;&quot;themeeting2001&quot;;NULL;&quot;2001-03-02&quot;;&quot;2001-03-04&quot;;&quot;FR&quot;;&quot;Palais Rameaux&quot;;&quot;Lille&quot;;&quot;50.6333333&quot;;&quot;3.0666667&quot;
&quot;533&quot;;&quot;Skenery 2001&quot;;&quot;skenery2001&quot;;NULL;&quot;2001-03-17&quot;;&quot;2001-03-18&quot;;&quot;FI&quot;;&quot;unknown&quot;;&quot;Jyväskylä&quot;;&quot;62.2333333&quot;;&quot;25.7333333&quot;
&quot;222&quot;;&quot;BZH Party 2001&quot;;&quot;bzhparty2001&quot;;NULL;&quot;2001-03-31&quot;;&quot;2001-04-01&quot;;&quot;FR&quot;;&quot;unknown&quot;;&quot;Berné&quot;;&quot;48&quot;;&quot;-3.4&quot;
&quot;507&quot;;&quot;SF2k 2001&quot;;&quot;sf2k2001&quot;;NULL;&quot;2001-04-07&quot;;&quot;2001-04-08&quot;;&quot;NL&quot;;&quot;Youth Centre "Nix"&quot;;&quot;Driebergen, Utrecht&quot;;&quot;52.05&quot;;&quot;5.2833333&quot;
&quot;328&quot;;&quot;The Gathering 2001&quot;;&quot;gathering2001&quot;;NULL;&quot;2001-04-11&quot;;&quot;2001-04-15&quot;;&quot;NO&quot;;&quot;The Vikingship&quot;;&quot;Hamar&quot;;&quot;60.8166656494141&quot;;&quot;11.1499996185303&quot;
&quot;87&quot;;&quot;Mekka & Symposium 2001&quot;;&quot;ms2001&quot;;NULL;&quot;2001-04-13&quot;;&quot;2001-04-16&quot;;&quot;DE&quot;;&quot;Heidmarkhalle&quot;;&quot;Fallingbostel, Soltau, Lower Saxony&quot;;&quot;52.8666667&quot;;&quot;9.7&quot;
&quot;670&quot;;&quot;Error In Line 2001&quot;;&quot;errorinline2001&quot;;NULL;&quot;2001-04-13&quot;;&quot;2001-04-16&quot;;&quot;DE&quot;;&quot;Tusculum&quot;;&quot;Dresden&quot;;&quot;51.05&quot;;&quot;13.75&quot;
&quot;221&quot;;&quot;Amstrad CPC Expo 2001&quot;;&quot;amstradcpcexpo2001&quot;;NULL;&quot;2001-04-14&quot;;&quot;2001-04-16&quot;;&quot;FR&quot;;&quot;Espace Jeunes Cafetaria&quot;;&quot;Coutances, Normandy&quot;;&quot;49.05&quot;;&quot;-1.4333333&quot;
&quot;220&quot;;&quot;PjP  Party 2001&quot;;&quot;pjp2001&quot;;NULL;&quot;2001-04-20&quot;;&quot;2001-04-22&quot;;&quot;FR&quot;;&quot;Salle Alain Parisot du théâtre Edwige Feuillère&quot;;&quot;Vesoul&quot;;&quot;47.6333333&quot;;&quot;6.1666667&quot;
&quot;426&quot;;&quot;Propellihattu 3&quot;;&quot;propellihattu3&quot;;NULL;&quot;2001-04-20&quot;;&quot;2001-04-22&quot;;&quot;FI&quot;;&quot;unknown&quot;;&quot;Heinola&quot;;&quot;61.2166667&quot;;&quot;26.0333333&quot;
&quot;219&quot;;&quot;Farwest 3&quot;;&quot;farwest3&quot;;NULL;&quot;2001-05-11&quot;;&quot;2001-05-13&quot;;&quot;FR&quot;;&quot;l'ESIEA-Ouest&quot;;&quot;Laval&quot;;&quot;0&quot;;&quot;0&quot;
&quot;412&quot;;&quot;Escape 2001&quot;;&quot;escape2001&quot;;NULL;&quot;2001-05-11&quot;;&quot;2001-05-13&quot;;&quot;FI&quot;;&quot;Olari highschool&quot;;&quot;Espoo&quot;;&quot;60.2166667&quot;;&quot;24.6666667&quot;
&quot;428&quot;;&quot;Proxy 2001&quot;;&quot;proxy2001&quot;;NULL;&quot;2001-06-15&quot;;&quot;2001-06-17&quot;;&quot;FI&quot;;&quot;Lukio&quot;;&quot;Kannus&quot;;&quot;63.9&quot;;&quot;23.9&quot;
&quot;134&quot;;&quot;Takeover 2k+1&quot;;&quot;takeover2001&quot;;&quot;a takeover oddysey&quot;;&quot;2001-06-22&quot;;&quot;2001-06-24&quot;;&quot;NL&quot;;&quot;Technical University of Eindhoven&quot;;&quot;Eindhoven&quot;;&quot;51.45&quot;;&quot;5.4666667&quot;
